id,Mention_country,treated,log_count,log_gdp,log_population,log_Rpop,pretrend_slope,incomelevel,region,log_count_bin,log_gdp_bin,log_population_bin,log_Rpop_bin,pretrend_slope_bin,stratum,n_control,n_treated,cem_w
1368,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1369,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1370,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1371,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1372,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1373,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1374,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1375,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1376,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1377,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1378,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1379,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1380,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1381,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1382,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1383,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1384,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1385,lka,0,5.81267058911165,7.950493308617158,16.84412411790027,7.557994958530806,0.10875571925470656,LMC,South Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1422,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1423,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1424,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1425,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1426,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1427,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1428,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1429,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1430,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1431,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1432,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1433,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1434,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1435,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1436,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1437,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1438,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1439,lva,0,4.971411253904765,9.709122382991582,14.65283297146862,7.8168199657645525,0.17265843006537931,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-1.5, -0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-1.5, -0.75]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
1440,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1441,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1442,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1443,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1444,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1445,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1446,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1447,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1448,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1449,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1450,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1451,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1452,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1453,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1454,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1455,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1456,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1457,mar,1,6.044415193200613,8.064690139207547,17.29566898559173,8.990067695753655,0.06248515880166611,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1584,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1585,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1586,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1587,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1588,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1589,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1590,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1591,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1592,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1593,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1594,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1595,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1596,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1597,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1598,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1599,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1600,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1601,moz,0,5.353414119150238,6.382559966675195,16.954204995543364,5.857933154483459,0.12246632012230324,LIC,Sub-Saharan Africa ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1728,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1729,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1730,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1731,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1732,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1733,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1734,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1735,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1736,nic,0,4.796844372939341,7.310372171056634,15.582931910094338,5.407171771460119,0.10377314139913504,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
